# 2017-06-04T22:34 /home/narazaki/.local/bin/mios-llvm-2017-06-04-2 ; Mios-1.5.0 -- https://github.com/shnarazk/mios
# p='', t=1260 on smithi @ 2017-06-04T22:34:38+09:00
solver, num, target, time
"mios-llvm-2017-06-04-2@06-04", 56, "SR15m131/manthey_DimacsSorter_28_7.cnf",  62.28
"mios-llvm-2017-06-04-2@06-04", 57, "SR15m131/manthey_DimacsSorter_30_1.cnf",  58.59
"mios-llvm-2017-06-04-2@06-04", 58, "SR15m131/manthey_DimacsSorter_30_4.cnf",  38.65
"mios-llvm-2017-06-04-2@06-04", 59, "SR15m131/manthey_DimacsSorter_30_5.cnf",  110.88
"mios-llvm-2017-06-04-2@06-04", 60, "SR15m131/manthey_DimacsSorter_30_6.cnf",  29.80
"mios-llvm-2017-06-04-2@06-04", 61, "SR15m131/manthey_DimacsSorter_31_0.cnf",  6.33
"mios-llvm-2017-06-04-2@06-04", 62, "SR15m131/manthey_DimacsSorter_31_6.cnf",  9.30
"mios-llvm-2017-06-04-2@06-04", 63, "SR15m131/manthey_DimacsSorter_31_8.cnf",  316.02
"mios-llvm-2017-06-04-2@06-04", 64, "SR15m131/manthey_DimacsSorter_32_1.cnf",  499.80
"mios-llvm-2017-06-04-2@06-04", 65, "SR15m131/manthey_DimacsSorter_35_7.cnf",  210.58
"mios-llvm-2017-06-04-2@06-04", 66, "SR15m131/manthey_DimacsSorter_36_4.cnf",  1258.59
"mios-llvm-2017-06-04-2@06-04", 67, "SR15m131/manthey_DimacsSorter_37_6.cnf",  817.26
"mios-llvm-2017-06-04-2@06-04", 68, "SR15m131/manthey_single-ordered-initialized-w12-b6.cnf",  0.03
"mios-llvm-2017-06-04-2@06-04", 69, "SR15m131/manthey_single-ordered-initialized-w14-b7.cnf",  0.04
"mios-llvm-2017-06-04-2@06-04", 70, "SR15m131/manthey_single-ordered-initialized-w18-b7.cnf",  0.21
"mios-llvm-2017-06-04-2@06-04", 71, "SR15m131/manthey_single-ordered-initialized-w18-b8.cnf",  0.18
"mios-llvm-2017-06-04-2@06-04", 72, "SR15m131/manthey_single-ordered-initialized-w20-b10.cnf",  0.22
"mios-llvm-2017-06-04-2@06-04", 73, "SR15m131/manthey_single-ordered-initialized-w20-b7.cnf",  0.38
"mios-llvm-2017-06-04-2@06-04", 74, "SR15m131/manthey_single-ordered-initialized-w20-b8.cnf",  0.25
"mios-llvm-2017-06-04-2@06-04", 75, "SR15m131/manthey_single-ordered-initialized-w22-b6.cnf",  0.59
"mios-llvm-2017-06-04-2@06-04", 76, "SR15m131/manthey_single-ordered-initialized-w22-b8.cnf",  0.65
"mios-llvm-2017-06-04-2@06-04", 77, "SR15m131/manthey_single-ordered-initialized-w24-b7.cnf",  1.04
"mios-llvm-2017-06-04-2@06-04", 78, "SR15m131/manthey_single-ordered-initialized-w24-b9.cnf",  1.44
"mios-llvm-2017-06-04-2@06-04", 79, "SR15m131/manthey_single-ordered-initialized-w26-b7.cnf",  2.44
"mios-llvm-2017-06-04-2@06-04", 80, "SR15m131/manthey_single-ordered-initialized-w26-b8.cnf",  2.17
"mios-llvm-2017-06-04-2@06-04", 81, "SR15m131/manthey_single-ordered-initialized-w28-b8.cnf",  4.88
"mios-llvm-2017-06-04-2@06-04", 82, "SR15m131/manthey_single-ordered-initialized-w32-b9.cnf",  21.39
"mios-llvm-2017-06-04-2@06-04", 83, "SR15m131/manthey_single-ordered-initialized-w40-b10.cnf",  277.32
"mios-llvm-2017-06-04-2@06-04", 84, "SR15m131/manthey_single-ordered-initialized-w40-b8.cnf",  325.96
"mios-llvm-2017-06-04-2@06-04", 85, "SR15m131/manthey_single-ordered-initialized-w42-b8.cnf",  511.39
"mios-llvm-2017-06-04-2@06-04", 86, "SR15m131/manthey_single-ordered-initialized-w42-b9.cnf",  597.88
"mios-llvm-2017-06-04-2@06-04", 87, "SR15m131/manthey_single-ordered-initialized-w44-b6.cnf",  210.78
"mios-llvm-2017-06-04-2@06-04", 88, "SR15m131/manthey_single-ordered-initialized-w44-b7.cnf",  492.91
"mios-llvm-2017-06-04-2@06-04", 89, "SR15m131/manthey_single-ordered-initialized-w44-b9.cnf",  847.92
