# sat-benchmark 0.8.17 on smithi @ 2016-08-31T18:08:44+09:00
# mios 1.2.2 -- https://github.com/shnarazk/mios
# designate: 3481328 2016-08-31T18:08 /home/narazaki/.local/bin/mios-0a930e5
# parameters: '' and timeout: 1260 sec.
solver, num, target, time
"mios-1.3.0 (0a930e5@2016-08-31)", 67, "SR15m/manthey_DimacsSorter_37_6.cnf",  913.77
"mios-1.3.0 (0a930e5@2016-08-31)", 68, "SR15m/manthey_single-ordered-initialized-w12-b6.cnf",  0.03
"mios-1.3.0 (0a930e5@2016-08-31)", 69, "SR15m/manthey_single-ordered-initialized-w14-b7.cnf",  0.05
"mios-1.3.0 (0a930e5@2016-08-31)", 70, "SR15m/manthey_single-ordered-initialized-w18-b7.cnf",  0.19
"mios-1.3.0 (0a930e5@2016-08-31)", 71, "SR15m/manthey_single-ordered-initialized-w18-b8.cnf",  0.10
"mios-1.3.0 (0a930e5@2016-08-31)", 72, "SR15m/manthey_single-ordered-initialized-w20-b10.cnf",  0.12
"mios-1.3.0 (0a930e5@2016-08-31)", 73, "SR15m/manthey_single-ordered-initialized-w20-b7.cnf",  0.36
"mios-1.3.0 (0a930e5@2016-08-31)", 74, "SR15m/manthey_single-ordered-initialized-w20-b8.cnf",  0.36
"mios-1.3.0 (0a930e5@2016-08-31)", 75, "SR15m/manthey_single-ordered-initialized-w22-b6.cnf",  0.59
"mios-1.3.0 (0a930e5@2016-08-31)", 76, "SR15m/manthey_single-ordered-initialized-w22-b8.cnf",  0.63
"mios-1.3.0 (0a930e5@2016-08-31)", 77, "SR15m/manthey_single-ordered-initialized-w24-b7.cnf",  1.04
"mios-1.3.0 (0a930e5@2016-08-31)", 78, "SR15m/manthey_single-ordered-initialized-w24-b9.cnf",  1.38
"mios-1.3.0 (0a930e5@2016-08-31)", 79, "SR15m/manthey_single-ordered-initialized-w26-b7.cnf",  2.40
"mios-1.3.0 (0a930e5@2016-08-31)", 80, "SR15m/manthey_single-ordered-initialized-w26-b8.cnf",  2.18
"mios-1.3.0 (0a930e5@2016-08-31)", 81, "SR15m/manthey_single-ordered-initialized-w28-b8.cnf",  4.75
"mios-1.3.0 (0a930e5@2016-08-31)", 82, "SR15m/manthey_single-ordered-initialized-w32-b9.cnf",  20.94
"mios-1.3.0 (0a930e5@2016-08-31)", 83, "SR15m/manthey_single-ordered-initialized-w40-b10.cnf",  263.39
"mios-1.3.0 (0a930e5@2016-08-31)", 84, "SR15m/manthey_single-ordered-initialized-w40-b8.cnf",  260.59
"mios-1.3.0 (0a930e5@2016-08-31)", 85, "SR15m/manthey_single-ordered-initialized-w42-b8.cnf",  498.74
"mios-1.3.0 (0a930e5@2016-08-31)", 86, "SR15m/manthey_single-ordered-initialized-w42-b9.cnf",  599.07
"mios-1.3.0 (0a930e5@2016-08-31)", 87, "SR15m/manthey_single-ordered-initialized-w44-b6.cnf",  203.76
"mios-1.3.0 (0a930e5@2016-08-31)", 88, "SR15m/manthey_single-ordered-initialized-w44-b7.cnf",  459.63
"mios-1.3.0 (0a930e5@2016-08-31)", 89, "SR15m/manthey_single-ordered-initialized-w44-b9.cnf",  826.23
"mios-1.3.0 (0a930e5@2016-08-31)", 90, "SR15m/manthey_single-ordered-initialized-w46-b7.cnf",  741.09
"mios-1.3.0 (0a930e5@2016-08-31)", 91, "SR15m/manthey_single-ordered-initialized-w48-b6.cnf",  496.41
"mios-1.3.0 (0a930e5@2016-08-31)", 92, "SR15m/manthey_single-ordered-initialized-w48-b8.cnf",  264.91
"mios-1.3.0 (0a930e5@2016-08-31)", 93, "SR15m/manthey_single-ordered-initialized-w50-b6.cnf",  831.99
"mios-1.3.0 (0a930e5@2016-08-31)", 94, "SR15m/manthey_single-ordered-initialized-w54-b9.cnf",  454.46
"mios-1.3.0 (0a930e5@2016-08-31)", 95, "SR15m/minxorminand064.cnf",  767.66
"mios-1.3.0 (0a930e5@2016-08-31)", 96, "SR15m/mrpp_4x4-10_20.cnf",  2.87
"mios-1.3.0 (0a930e5@2016-08-31)", 97, "SR15m/mrpp_4x4-10_9.cnf",  1.21
"mios-1.3.0 (0a930e5@2016-08-31)", 98, "SR15m/mrpp_4x4-12_12.cnf",  295.73
"mios-1.3.0 (0a930e5@2016-08-31)", 99, "SR15m/mrpp_4x4-4_24.cnf",  0.70
"mios-1.3.0 (0a930e5@2016-08-31)", 100, "SR15m/mrpp_4x4-4_4.cnf",  0.01
"mios-1.3.0 (0a930e5@2016-08-31)", 101, "SR15m/mrpp_4x4-4_5.cnf",  0.01
"mios-1.3.0 (0a930e5@2016-08-31)", 102, "SR15m/mrpp_4x4-6_16.cnf",  0.85
"mios-1.3.0 (0a930e5@2016-08-31)", 103, "SR15m/mrpp_4x4-6_20.cnf",  0.54
"mios-1.3.0 (0a930e5@2016-08-31)", 104, "SR15m/mrpp_4x4-6_5.cnf",  0.02
